"effective_location.code","instances.title","items.barcode","items.effective_call_number","items.effective_shelving_order","items.item_level_call_number","items.id","items.last_check_in_date_time","items.status_name"
"dmdvd","Commanding heights : the battle for the world economy / an Invision Productions Limited production in association with Heights Productions, Inc. and WGBH Boston, with the assistance of Lion Television Limited ; series producer, William Cran.","31293000000000","HD87 .C66 2003 VideoDVD, 1","HD 287 C66 42003 VIDEODVD DVD 11 11","HD87 .C66 2003 VideoDVD","be7c8e22-adb5-53d9-be53-22d63c570522","45944","Available"
"dmsdv","Smart land-use analysis : the LUCIS model land-use conflict identification strategy / Margaret H. Carr and Paul D. Zwick.","31293000000000","HD108.4 .C37 2007, 1","HD 3108.4 C37 42007 DVD ROM 11","HD108.4 .C37 2007","ecb12d06-174d-5421-8a6f-3376cd5ce1bf","","Available"
"dmdvd","Land : (and how it gets that way) / Independent Television Service ; a documentary by Walter Brock ; producer/director, Walter Brock ; produced in association with Independent Television Service and KET.","31293000000000","HD211.K4 L35 2004 VideoDVD, 1","HD 3211 K4 L35 42004 VIDEODVD 11","HD211.K4 L35 2004 VideoDVD","a25a14d1-e792-52ee-99f9-c8b2db81877b","","Available"
"dmdvd","Michigan at risk. Are we paving Paradise.","31293028957128","HD211.M5 M5393 1999 VideoDVD, 1","HD 3211 M5 M5393 41999 VIDEODVD 11","HD211.M5 M5393 1999 VideoDVD","015a948b-7e45-5034-ae60-4d1ec86584ab","","Available"
"dmdvd","Endangered biodiversity and economic development / sponsored by National Association of Home Builders ; produced by Fred Friendly Seminars, Sunburst Creative Group.","31293000000000","HD255 .B84 2003 VideoDVD, 1","HD 3255 B84 42003 VIDEODVD 11","HD255 .B84 2003 VideoDVD","8d254a1c-f823-525f-8990-4c8dade53b39","","Available"
"dmdvd","Private property vs. the public trust / sponsored by National Association of Home Builders ; produced by Fred Friendly Seminars, Sunburst Creative Group.","31293000000000","HD255 .P75 2003 VideoDVD, 1","HD 3255 P75 42003 VIDEODVD 11","HD255 .P75 2003 VideoDVD","253a31c1-860c-5b6f-9dd6-67f91de8a2db","","Available"
"dmdvd","Brownfield : an overview / the University of New Orleans Schlieder Urban Environmental Systems Center ; produced, written and directed by John Sutherlin.","31293031514791","HD257.5 .B53 2004 VideoDVD, 1","HD 3257.5 B53 42004 VIDEODVD 11","HD257.5 .B53 2004 VideoDVD","0a524011-3de5-5265-8923-6e7ad08be5c6","","Available"
"dmdvd","Small communities / the University of New Orleans Schlieder Urban Environmental Systems Center ; produced, written and directed by John Sutherlin.","31293000000000","HD257.5 .B533 2004 VideoDVD, 1","HD 3257.5 B533 42004 VIDEODVD 11","HD257.5 .B533 2004 VideoDVD","65c13a88-70ed-5673-a9b8-1be3fd6e1cc0","","Available"
"dmdvd","Liability and remediation / the University of New Orleans Schlieder Urban Environmental Systems Center ; produced, written and directed by John Sutherlin.","31293000000000","HD257.5 .B535 2004 VideoDVD, 1","HD 3257.5 B535 42004 VIDEODVD 11","HD257.5 .B535 2004 VideoDVD","59c1a28f-8ed5-575b-8d1d-69122206d89a","","Available"
"dmdvd","Economic development / the University of New Orleans Schlieder Urban Environmental Systems Center ; produced, written and directed by John Sutherlin.","31293000000000","HD257.5 .B537 2004 VideoDVD, 1","HD 3257.5 B537 42004 VIDEODVD 11","HD257.5 .B537 2004 VideoDVD","9bb96d42-ac79-5ef1-a412-793dcbf7a087","","Available"
"dmdvd","Brownfields, community involvement, and smart growth / Films for the Humanities & Sciences ; produced, written and directed by John Sutherlin.","31293000000000","HD257.5 .B768 2006 VideoDVD, 1","HD 3257.5 B768 42006 VIDEODVD 11","HD257.5 .B768 2006 VideoDVD","2f4c7733-6ed5-534c-9ff5-3ce1fa6a56c0","","Available"
"dmdvd","Voluntary cleanup / the University of New Orleans Schlieder Urban Environmental Systems Center ; produced, written and directed by John Sutherlin.","31293000000000","HD257.5 .V658 2004 VideoDVD, 1","HD 3257.5 V658 42004 VIDEODVD 11","HD257.5 .V658 2004 VideoDVD","3a4973b5-3e60-514d-b9e1-a7f56e11c6fd","","Available"
"dmdvd","Flipped / a film by Marc Odien and Jason Oliveri ; a Nickel City Media and Entertainment production in association with WNYmedia.net and Broadwayfillmorealive.org.","31293000000000","HD268.B83 O43 2006 VideoDVD, 1","HD 3268 B83 O43 42006 VIDEODVD 11","HD268.B83 O43 2006 VideoDVD","4da26a12-ebcf-597b-8cf7-60a39e8d2057","","Available"
"dmdvd","Paraiso for sale / produced and directed by Anayansi Prado.","31293000000000","HD385.B63 P37 2011 VideoDVD, 1","HD 3385 B63 P37 42011 VIDEODVD 11","HD385.B63 P37 2011 VideoDVD","e9a8fc95-9a6a-5235-ad91-d3a62c2e6939","","Available"
"dmdvd","Terra nas nossas maÌƒos = The Landless Workers Movement of Brazil / a Witness production ; written and produced by Rebecca Richman Cohen.","31293000000000","HD498 .T47 2001 VideoDVD, 1","HD 3498 T47 42001 VIDEODVD 11","HD498 .T47 2001 VideoDVD","e55d1cd8-659b-55b2-b34a-0e6c428c0319","44748","Available"
"dmdvd","Shackled farmers : women's land rights in Africa / producer, Yvonne Kasera ; director, Wallenburgh Bolo ; produced for Act!onaid by MM Media, Level 1 Communications (E.A.) Ltd.","31293000000000","HD983.Z7 S53 2000z VideoDVD, 1","HD 3983 Z7 S53 42000Z VIDEODVD 11","HD983.Z7 S53 2000z VideoDVD","6be03b0d-b4ed-5397-b65c-f21cf5fbffca","","Available"
"dmdvd","The Voice of Loliondo.","31293000000000","HD987.Z8 N46 2011 PAL VideoDVD, 1","HD 3987 Z8 N46 42011 PAL VIDEODVD 11","HD987.Z8 N46 2011 PAL VideoDVD","af051046-5bd6-5cb2-8cbb-dbcf74adab2d","","Available"
"dmdvd","The land beneath our feet / Alchemy Films ; directed by Sarita Siegel and Gregg Mitman ; produced by Gregg Mitman and Sarita Siegel ; written by Sarita Siegel and Gregg Mitman.","31293000000000","HD1025 .L36 2016 VideoDVD, 1","HD 41025 L36 42016 VIDEODVD 11","HD1025 .L36 2016 VideoDVD","427872d9-a9bc-505a-9aa2-84d5c7ae3272","","Available"
"dmdvd","American outrage / directed by George Gage & Beth Gage ; writer, Beth Gage.","31293000000000","HD1251 .A44 2009 VideoDVD, 1","HD 41251 A44 42009 VIDEODVD 11","HD1251 .A44 2009 VideoDVD","8b69f740-675c-518f-b0ec-ad1da5362dc2","","Available"
"dmdvd","Land matters / a film by Thorsten SchuÌˆtte ; written and directed by Thorsten SchuÌˆtte ; a Thorsten SchuÌˆtte Filmproduktion in coproduction with Misereor.","31293033509336","HD1333.N3 L365 2008 PAL VideoDVD, 1","HD 41333 N3 L365 42008 PAL VIDEODVD 11","HD1333.N3 L365 2008 PAL VideoDVD","008cd69f-c685-5b4f-b6c5-d69529552237","","Available"
"dmdvd","Rule of the gun in sugarland / a film by Joey R.B. Lozano in cooperation with Nagkahiusang Kahugpungan sa mga Manobo ug Talaandig with support from Lifebridge Foundation, Witness and Necessary Illusions Inc.","31293000000000","HD1333.P6 R85 2001 VideoDVD, 1","HD 41333 P6 R85 42001 VIDEODVD 11","HD1333.P6 R85 2001 VideoDVD","aed30164-2deb-55f1-a076-3bc780117a5d","","Available"
"dmdvd","Agrarian Reform for Food Sovereignty Campaign / a Surplus People Project film in association with Azania Rizing Productions.","31293000000000","HD1333.S6 A43 2010 VideoDVD, 1","HD 41333 S6 A43 42010 VIDEODVD DISC BOOKLET 11","HD1333.S6 A43 2010 VideoDVD","9297a71f-0d22-58f3-8e05-ab06ecbf8d3a","","Available"
"dmdvd","Promised land / director, Yoruba Richen ; producer, Yoruba Richen ; program produced by Promised Land Film.","31293000000000","HD1333.S6 P77 2010 VideoDVD, 1","HD 41333 S6 P77 42010 VIDEODVD 11","HD1333.S6 P77 2010 VideoDVD","55d6adad-8f97-5b0c-8b2b-6947d84fc97c","","Available"
"dmdvd","Mugabe and the white African / produced by Pauline Burt[and others] ; directed by Lucy Bailey and Andrew Thompson.","31293000000000","HD1333.Z55 M86 2010 VideoDVD, 1","HD 41333 Z55 M86 42010 VIDEODVD 11","HD1333.Z55 M86 2010 VideoDVD","4788ad39-7b3a-5902-8a3f-63a2ac9b5e79","","Available"
"dmdvd","The quiet revolution. Access to land : Zimbabwe / directed by Judy Irving, Chris Beaver.","31293036211666","HD1333.Z55 Q54 2018 VideoDVD, 1","HD 41333 Z55 Q54 42018 VIDEODVD 11","HD1333.Z55 Q54 2018 VideoDVD","02dceda7-555d-5a1f-b66d-13cc765a8168","","Available"
"dmdvd","The big banana = La Banane / ArtMattan Productions ; ReÌvaf Pictures present ; a film by Franck Bieleu.","31293000000000","HD1471.A5 B54 2011 VideoDVD, 1","HD 41471 A5 B54 42011 VIDEODVD 11","HD1471.A5 B54 2011 VideoDVD","55ce5a3b-1e86-59be-9abd-698b3b88406b","45054","Available"
"dmdvd","Cow 80 has a problem : farmer against agro-industry / a documentary of Dirk Barrez/Global Society ; a production of Vredeseilanden, CSA, Oxfam Solidarity, Wervel, RAD, CPE, Acord.","31293000000000","HD1476.D44 C58 2007 PAL VideoDVD, 1","HD 41476 D44 C58 42007 PAL VIDEODVD 11","HD1476.D44 C58 2007 PAL VideoDVD","93cf106e-c615-5926-b7ab-56c7fecf848e","","Available"
"dmdvd","No place to grow / a film by Michelle Aguilar.","31293000000000","HD1476.U6 C26 2016 VideoDVD, 1","HD 41476 U6 C26 42016 VIDEODVD 11","HD1476.U6 C26 2016 VideoDVD","d95aa376-25f6-5029-add9-b593e6bb0e7d","","Available"
"dmdvd","Oh freedom after while / directed and edited by Steven John Ross ; written and produced by Candace O'Connor and Steven John Ross ; script consultant and producer, Lynn Rubright.","31293032128385","HD1478.U62 M8 1999 VideoDVD, 1","HD 41478 U62 M8 41999 VIDEODVD 11","HD1478.U62 M8 1999 VideoDVD","0cdf978d-1120-5029-96d3-b26bb099846e","","Available"
"dmsdv","Colonos en el Uruguay : participacioÌn y ciudadaniÌa / Ana Cal [and others].","31293000000000","HD1516.U8 C63 2010, 1","HD 41516 U8 C63 42010 VIDEODVD 11","HD1516.U8 C63 2010","846e07fa-bafe-5210-a7dd-4d04eeec4f77","","Available"
"dmdvd","The grapes of wrath and migrant workers.","31293000000000","HD1521 .G73 2008 VideoDVD, 1","HD 41521 G73 42008 VIDEODVD 11","HD1521 .G73 2008 VideoDVD","55f50dce-dffa-5bd1-a427-98a64d981ea2","","Available"
"dmdvd","Programa bracero : triste recuerdo = Bracero program : sad recollections / Motor Films.","31293000000000","HD1525 .P76 2019 VideoDVD, 1","HD 41525 P76 42019 VIDEODVD 11","HD1525 .P76 2019 VideoDVD","ebe73c26-e6cf-58de-8494-daf5975e6c64","","Available"
"dmdvd","Troubled harvest / a Women Make Movies release ; co-producers, Sharon Genasci, Dorothy Velasco ; director/editor, Sharon Genasci ; writer, Dorothy Velasco ; Rainbow Video and Film Productions ; produced with special assistance of Oregon Public Broadcasting.","31293000000000","HD1525 .T76 2009 VideoDVD, 1","HD 41525 T76 42009 VIDEODVD 11","HD1525 .T76 2009 VideoDVD","b08f849b-fb0f-51eb-a46a-ca7005cd8fdd","","Available"
"dmdvd","AnÌƒo nuevo / produced, directed and written by Todd Darling.","31293000000000","HD1527.C2 A75 2005 VideoDVD, 1","HD 41527 C2 A75 42005 VIDEODVD 11","HD1527.C2 A75 2005 VideoDVD","3f70d803-53b9-5761-93bf-b1edc27bd253","","Available"
"dmdvd","Poverty in the valley of plenty / The Hollywood Film Council ; A.F. of L. presents.","31293000000000","HD1527.C2 P68 2000z VideoDVD, 1","HD 41527 C2 P68 42000Z VIDEODVD 11","HD1527.C2 P68 2000z VideoDVD","48651bfa-af58-5165-a7a1-2f9c4f9648fc","","Available"
"dmdvd","The braceros / producer/writer, Eric Cain, Corita Gravitt.","31293000000000","HD1527.O7 B73 2007 VideoDVD, 1","HD 41527 O7 B73 42007 VIDEODVD 11","HD1527.O7 B73 2007 VideoDVD","6d1f792f-44a3-5c8c-ac5a-586b5fcdc491","","Available"
"dmdvd","Wu mi le / Gong gong dian shi tai zhi zuo ; jian zhi Feng Xianxian ; dao yan Yan Lanquan, Zhuang Yizeng.","31293000000000","HD1537.T28 W83 2004 VideoDVD, 1","HD 41537 T28 W83 42004 VIDEODVD 11","HD1537.T28 W83 2004 VideoDVD","61750b6a-8da9-53c5-b4af-ef94bf3d7496","","Available"
"dmdvd","Still searching for security : the faces behind the numbers / produced by Social Surveys ; edited and produced by Bev Russell.","31293030961555","HD1538.S6 S75 2006 VideoDVD, 1","HD 41538 S6 S75 42006 VIDEODVD 11","HD1538.S6 S75 2006 VideoDVD","135fb32f-3a9b-56be-ae3e-5c94d3bf4e8e","","Available"
"dmdvd","Les glaneurs et la glaneuse = The gleaners and I / Cine Tamaris preÌsente un film d'AgneÌ€s Varda.","31293000000000","HD1549 .G54 2002 VideoDVD, 1","HD 41549 G54 42002 VIDEODVD 11","HD1549 .G54 2002 VideoDVD","76286967-199f-5b9e-ace8-7ebb28c24265","","Available"
"dmdvd","Blue gold : world water wars / a Purple Turtle Films production ; a film by Sam Bozzo.","31293000000000","HD1691 .B58 2009 VideoDVD, 1","HD 41691 B58 42009 VIDEODVD 11","HD1691 .B58 2009 VideoDVD","2674ce2c-5420-54e1-a50b-f5c3f4385943","","Available"
"dmdvd","Thirst / Snitow-Kaufman Productions ; produced and directed by Alan Snitow and Deborah Kaufman.","31293000000000","HD1691 .T54 2004 VideoDVD, 1","HD 41691 T54 42004 VIDEODVD 11","HD1691 .T54 2004 VideoDVD","b5eb2272-319a-5045-b23a-290e64563dc2","","Available"
"dmdvd","Yaku patsa = World of water / direccioÌn, guioÌn y produccioÌn general, Carlo Brescia Seminario.","31293000000000","HD1696.P43 C65 2010 VideoDVD, 1","HD 41696 P43 C65 42010 VIDEODVD 11","HD1696.P43 C65 2010 VideoDVD","a59556c6-2feb-5f08-81bd-6bd327d06b83","","Available"
"dmdvd","The fading valley / directed, produced and written by Irit Gal.","31293000000000","HD1698.J58 F334 2013 VideoDVD, 1","HD 41698 J58 F334 42013 VIDEODVD DISC LEAFLET 11","HD1698.J58 F334 2013 VideoDVD","95bdcc25-799c-5bf6-a390-2be9b19262a4","","Available"
"dmdvd","Miracle water / a New Atlantis production ; wirtten and directed by Chema Rodriguez.","31293000000000","HD1699.A1 M57 2008 VideoDVD, 1","HD 41699 A1 M57 42008 VIDEODVD 11","HD1699.A1 M57 2008 VideoDVD","f6926ae9-b4bc-5f6b-8d27-2ddfdc858107","","Available"
"dmdvd","Bridging waters / Southern African Development Community (SADC) Secretariat, Gaborone.","31293000000000","HD1699.A356 B74 2010 PAL VideoDVD, 1","HD 41699 A356 B74 42010 PAL VIDEODVD 11","HD1699.A356 B74 2010 PAL VideoDVD","823a1d67-bcbd-5ea4-b0fb-90f857cbf2d0","","Available"
"dmdvd","Imagine a country without WRMA / Water Resources Management Authority presents.","31293000000000","HD1699.K4 K45 2015 PAL VideoDVD, 1","HD 41699 K4 K45 42015 PAL VIDEODVD 11","HD1699.K4 K45 2015 PAL VideoDVD","cdf83768-7ba9-59be-88d9-3fb82ef5ef6f","","Available"
"dmdvd","The tap / a Big World Cinema production ; a film by Toni Strasburg ; producer, Steven Markovitz.","31293032134896","HD1699.K4 T34 2004 VideoDVD, 1","HD 41699 K4 T34 42004 VIDEODVD 11","HD1699.K4 T34 2004 VideoDVD","11ad108e-6b40-5912-ae85-4dd235db1a12","","Available"
"dmdvd","The Niger, a lifeline = Le Niger, source de vie / director, Gertjan Zwanikken ; producer, Pieter van Beukering.","31293000000000","HD1699.M42 N55 2006 VideoDVD, 1","HD 41699 M42 N55 42006 VIDEODVD 11","HD1699.M42 N55 2006 VideoDVD","f57df7e6-7f11-5613-8e3d-8ff08489e513","","Available"
"dmdvd","A guerra da aÌgua / a Ebano Multimedia apresenta ; um filme de LiciÌnio Azevedo ; guiaÌƒo, LiciÌnio Azevedo e Brigitte Bagnol ; producÌ§aÌƒo, JoaÌƒo Ribeiro ; realizacÌ§aÌƒo, LiciÌnio Azevedo.","31293000000000","HD1699.M69 G84 2010z PAL VideoDVD, 1","HD 41699 M69 G84 42010Z PAL VIDEODVD 11","HD1699.M69 G84 2010z PAL VideoDVD","8a5f3872-0ea4-5a52-aa91-2221601ab0fd","","Available"
"dmdvd","H2O paroles d'eau : le conte au service de la sauvegarde et de la preÌservation des ressources en eau / une ideÌe originale : Adama Adepoju.","31293000000000","HD1699.W358 H23 2016 PAL VideoDVD & Audio CD, 1","HD 41699 W358 H23 42016 PAL VIDEODVD AUDIO CD DISCS 11 12 11","HD1699.W358 H23 2016 PAL VideoDVD & Audio CD","bbaaef85-b87c-5890-8789-a61d38695d89","","Available"
"dmsdv","From land to mouth : the agricultural ""economy"" of the Wola of the New Guinea highlands / Paul Sillitoe.","31293000000000","HD2196.5 .S55 2010, 1","HD 42196.5 S55 42010 VIDEODVD 11","HD2196.5 .S55 2010","5479abf4-2344-5c34-8b2b-944d3e289acf","","Available"
"dmdvd","The empire's new clothes / a Witness production.","31293000000000","HD2337 .E565 2000 VideoDVD, 1","HD 42337 E565 42000 VIDEODVD 11","HD2337 .E565 2000 VideoDVD","a349eecf-0636-5c32-a3dc-dfaa564402b6","","Available"
"dmdvd","Made in L.A = Hecho en Los Angeles / a film by Almudena Carracedo, Robert Bahar ; directed by Almudena Carracedo ; produced by Robert Bahar, Almudena Carracedo ; written by Almudena Carracedo, Robert Bahar, Lisa Leeman ; a co-production of Semilla Verde Productions, Inc. and the Independent Television Service ; a co-production with American Documentary Inc./P.O.V.","31293000000000","HD2339.U6 M33 2007 VideoDVD, 1","HD 42339 U6 M33 42007 VIDEODVD 11","HD2339.U6 M33 2007 VideoDVD","f8d23256-4e80-5f7f-89be-516b642f506b","","Available"
"dmdvd","Made in L.A = Hecho en Los Angeles / a film by Almudena Carracedo, Robert Bahar ; directed by Almudena Carracedo ; produced by Robert Bahar, Almudena Carracedo ; written by Almudena Carracedo, Robert Bahar, Lisa Leeman ; a co-production of Semilla Verde Productions, Inc. and the Independent Television Service ; a co-production with American Documentary Inc./P.O.V.","31293000000000","HD2339.U6 M33 2007 VideoDVD, 2","HD 42339 U6 M33 42007 VIDEODVD 12","HD2339.U6 M33 2007 VideoDVD","5921bae8-2551-5212-856c-fdac17ae636f","","Available"
"dmdvd","Made in L.A = Hecho en Los Angeles / California Newsreel presents ; a Semilla Verde Productions, Independent Television Service, and American Documentary/P.O.V. co-production ; a film by Almudena Carracedo and Robert Bahar.","31293000000000","HD2339.U6 M334 2007 VideoDVD, 1","HD 42339 U6 M334 42007 VIDEODVD 11","HD2339.U6 M334 2007 VideoDVD","2e37cd87-8f65-5866-a4a6-251ea0118f47","","Available"
"dmdvd","Burning in the sun / a Cinema Libra Studio release of a Birdgirl Production ; produced and directed by Cambria Matlow, Morgan Robinson.","31293000000000","HD2346.M42 B87 2012 VideoDVD, 1","HD 42346 M42 B87 42012 VIDEODVD 11","HD2346.M42 B87 2012 VideoDVD","ec411451-797e-5ecf-bd26-69ebc46561b6","","Available"
"dmdvd","Atlantic Produce Togo S.A. / ArdeÌ€che Images Production et Mille et Une Films en coproduction avec TVR Rennes 35 Bretagne et World Films ; reÌalisation, Penda Houzangbe, Jean-Gabriel Tregoat.","31293000000000","HD2346.T6 A85 2013 PAL VideoDVD, 1","HD 42346 T6 A85 42013 PAL VIDEODVD 11","HD2346.T6 A85 2013 PAL VideoDVD","f3c41896-4b70-5a76-86b3-c01d7b825d40","","Available"
"dmdvd","Reality on the ground / FSDT project ; a Compass Communications production.","31293000000000","HD2346.T34 R43 2011 PAL VideoDVD, 1","HD 42346 T34 R43 42011 PAL VIDEODVD 11","HD2346.T34 R43 2011 PAL VideoDVD","d8938e4b-31b5-51e8-979c-bd58ddc9f5a3","","Available"
"dmdvd","The corporation / produced by Big Picture Media Corporation in association with TV Ontario, Vision TV, Knowledge Network, Saskatchewan Communications Network and ACCESS ; produced by Mark Achbar and Bart Simpson ; written by Joel Bakan, Harold Crooks and Mark Achbar ; directed by Mark Achbar and Jennifer Abbott.","31293030026219","HD2731 .C686 2005 VideoDVD, 1","HD 42731 C686 42005 VIDEODVD DISCS 11 12 BOOKLET 11","HD2731 .C686 2005 VideoDVD","06537cc5-8cfa-50a2-b428-ffa3a4507c17","","Available"
"dmdvd","The corporation / produced by Big Picture Media Corporation in association with TV Ontario, Vision TV, Knowledge Network, Saskatchewan Communications Network and ACCESS ; produced by Mark Achbar and Bart Simpson ; written by Joel Bakan, Harold Crooks and Mark Achbar ; directed by Mark Achbar and Jennifer Abbott.","31293000000000","HD2731 .C686 2005 VideoDVD, 2","HD 42731 C686 42005 VIDEODVD DISCS 11 12 BOOKLET 12","HD2731 .C686 2005 VideoDVD","50a58f46-7e03-58f0-a734-76585fa174eb","","Available"
"dmdvd","Enron : the smartest guys in the room / a Magnolia Pictures release of a 2929 Entertainment & HDNet Films presentation in association with Jigsaw Productions ; produced by Alex Gibney, Jason Kliot, Susan Motamed ; written and directed by Alex Gibney.","31293029389636","HD2741 .E5766 2006 VideoDVD, 1","HD 42741 E5766 42006 VIDEODVD 11","HD2741 .E5766 2006 VideoDVD","05cc48ee-0cc1-5648-bb29-66eba2ee153a","","Available"
